Sweep,Representation,tau,n_illicit,n_matched,seed,mmd2,perm_p,separable,Low_Confidence
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,1,0.009315948018485898,0.0989010989010989,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,2,0.0053409698986974785,0.1968031968031968,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,3,0.003930827969766293,0.22777222777222778,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,4,0.014825475798455168,0.022977022977022976,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,5,0.015036863326261196,0.015984015984015984,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,6,0.0067569972674284,0.13786213786213786,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,7,0.011811686408486066,0.030969030969030968,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,8,0.001773342221138341,0.35264735264735264,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,44,24,24,9,0.011491285111279614,0.03896103896103896,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,0,0.033550053023480686,0.18581418581418582,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,1,0.00843785203896008,0.34765234765234765,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,2,-0.019917295911275668,0.6903096903096904,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,3,-0.009264058447058687,0.5354645354645354,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,4,-0.03745949069786292,0.9150849150849151,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,5,-0.025300609018017006,0.7832167832167832,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,6,0.0002630133387735434,0.4835164835164835,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,7,0.061326472539226407,0.06693306693306693,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,8,0.0023717615040235174,0.4405594405594406,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,45,5,5,9,0.020199705439890248,0.3256743256743257,0,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,0,0.0460023515529322,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,1,0.0702325346470054,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,2,0.04153764797657589,0.002997002997002997,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,3,0.0557489062189549,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,4,0.10949288209811603,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,5,0.07295889038255754,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,6,0.09054062135647523,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,7,0.053585054912355545,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,8,0.05474112162958211,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,47,22,22,9,0.03806308804078662,0.000999000999000999,1,1
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,0,0.06538357859422383,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,1,0.06173343181213342,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,2,0.05343632264931908,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,3,0.04399883209371125,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,4,0.04195990822957496,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,5,0.05122642478092554,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,6,0.03738861183234765,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,7,0.05138162081170217,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,8,0.05671805763138793,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,48,36,36,9,0.03565858702020486,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,0,0.10520206397196397,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,1,0.07250614714323778,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,2,0.09879610179944032,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,3,0.09176891984336799,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,4,0.1218429207222207,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,5,0.11730485328285489,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,6,0.10099835428517068,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,7,0.09814025235177315,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,8,0.09905149509053257,0.000999000999000999,1,0
BB: Label-Cond Separability Raw-vs-Prop,Prop_k1_Dir0,49,56,56,9,0.08941710415693316,0.000999000999000999,1,0
